,0,Emotion
310,"They talked it over, and decided that Petritsky and Kedrov must go with Vronsky to Venden’s to apologize.",anger
311,The colonel and Vronsky were both fully aware that Vronsky’s name and rank would be sure to contribute greatly to the softening of the injured husband’s feelings.,sadness
312,"And these two influences were not in fact without effect; though the result remained, as Vronsky had described, uncertain.",fear
313,"On reaching the French theater, Vronsky retired to the foyer with the colonel, and reported to him his success, or non-success.",joy
314,"The colonel, thinking it all over, made up his mind not to pursue the matter further, but then for his own satisfaction proceeded to cross-examine Vronsky about his interview; and it was a long while before he could restrain his laughter, as Vronsky described how the government clerk, after subsiding for a while, would suddenly flare up again, as he recalled the details, and how Vronsky, at the last half word of conciliation, skillfully manœuvered a retreat, shoving Petritsky out before him.",sadness
315,"“It’s a disgraceful story, but killing.",anger
316,Kedrov really can’t fight the gentleman!,anger
317,"Was he so awfully hot?” he commented, laughing.",anger
318,“But what do you say to Claire today?,joy
319,"She’s marvelous,” he went on, speaking of a new French actress.",joy
320,"“However often you see her, every day she’s different.",anger
321,"It’s only the French who can do that.” Princess Betsy drove home from the theater, without waiting for the end of the last act.",anger
322,"She had only just time to go into her dressing-room, sprinkle her long, pale face with powder, rub it, set her dress to rights, and order tea in the big drawing-room, when one after another carriages drove up to her huge house in Bolshaia Morskaia.",anger
323,"Her guests stepped out at the wide entrance, and the stout porter, who used to read the newspapers in the mornings behind the glass door, to the edification of the passers-by, noiselessly opened the immense door, letting the visitors pass by him into the house.",anger
324,"Almost at the same instant the hostess, with freshly arranged coiffure and freshened face, walked in at one door and her guests at the other door of the drawing-room, a large room with dark walls, downy rugs, and a brightly lighted table, gleaming with the light of candles, white cloth, silver samovar, and transparent china tea-things.",joy
325,The hostess sat down at the table and took off her gloves.,anger
326,"Chairs were set with the aid of footmen, moving almost imperceptibly about the room; the party settled itself, divided into two groups: one round the samovar near the hostess, the other at the opposite end of the drawing-room, round the handsome wife of an ambassador, in black velvet, with sharply defined black eyebrows.",joy
327,"In both groups conversation wavered, as it always does, for the first few minutes, broken up by meetings, greetings, offers of tea, and as it were, feeling about for something to rest upon.",joy
328,"“She’s exceptionally good as an actress; one can see she’s studied Kaulbach,” said a diplomatic attaché in the group round the ambassador’s wife.",joy
329,"“Did you notice how she fell down?...” “Oh, please, don’t let us talk about Nilsson!",anger
330,"No one can possibly say anything new about her,” said a fat, red-faced, flaxen-headed lady, without eyebrows and chignon, wearing an old silk dress.",joy
331,"This was Princess Myakaya, noted for her simplicity and the roughness of her manners, and nicknamed _enfant terrible_.",anger
332,"Princess Myakaya, sitting in the middle between the two groups, and listening to both, took part in the conversation first of one and then of the other.",anger
333,"“Three people have used that very phrase about Kaulbach to me today already, just as though they had made a compact about it.",anger
334,"And I can’t see why they liked that remark so.” The conversation was cut short by this observation, and a new subject had to be thought of again.",anger
335,"“Do tell me something amusing but not spiteful,” said the ambassador’s wife, a great proficient in the art of that elegant conversation called by the English _small talk_.",joy
336,"She addressed the attaché, who was at a loss now what to begin upon.",anger
337,"“They say that that’s a difficult task, that nothing’s amusing that isn’t spiteful,” he began with a smile.",anger
338,“But I’ll try.,anger
339,Get me a subject.,anger
340,It all lies in the subject.,anger
341,"If a subject’s given me, it’s easy to spin something round it.",joy
342,I often think that the celebrated talkers of the last century would have found it difficult to talk cleverly now.,joy
343,"Everything clever is so stale....” “That has been said long ago,” the ambassador’s wife interrupted him, laughing.",joy
