,0,Emotion
306,"It must be admitted that the latter case is rarely met with in practice,” said the lawyer, and stealing a glance at Alexey Alexandrovitch he paused, as a man selling pistols, after enlarging on the advantages of each weapon, might await his customer’s choice.",joy
307,"But Alexey Alexandrovitch said nothing, and therefore the lawyer went on: “The most usual and simple, the sensible course, I consider, is adultery by mutual consent.",anger
308,"I should not permit myself to express it so, speaking with a man of no education,” he said, “but I imagine that to you this is comprehensible.” Alexey Alexandrovitch was, however, so perturbed that he did not immediately comprehend all the good sense of adultery by mutual consent, and his eyes expressed this uncertainty; but the lawyer promptly came to his assistance.",joy
309,“People cannot go on living together—here you have a fact.,anger
310,"And if both are agreed about it, the details and formalities become a matter of no importance.",joy
311,And at the same time this is the simplest and most certain method.” Alexey Alexandrovitch fully understood now.,joy
312,"But he had religious scruples, which hindered the execution of such a plan.",anger
313,"“That is out of the question in the present case,” he said.",anger
314,"“Only one alternative is possible: undesigned detection, supported by letters which I have.” At the mention of letters the lawyer pursed up his lips, and gave utterance to a thin little compassionate and contemptuous sound.",joy
315,"“Kindly consider,” he began, “cases of that kind are, as you are aware, under ecclesiastical jurisdiction; the reverend fathers are fond of going into the minutest details in cases of that kind,” he said with a smile, which betrayed his sympathy with the reverend fathers’ taste.",joy
316,"“Letters may, of course, be a partial confirmation; but detection in the fact there must be of the most direct kind, that is, by eyewitnesses.",anger
317,"In fact, if you do me the honor to intrust your confidence to me, you will do well to leave me the choice of the measures to be employed.",joy
318,"If one wants the result, one must admit the means.” “If it is so....” Alexey Alexandrovitch began, suddenly turning white; but at that moment the lawyer rose and again went to the door to speak to the intruding clerk.",anger
319,"“Tell her we don’t haggle over fees!” he said, and returned to Alexey Alexandrovitch.",anger
320,On his way back he caught unobserved another moth.,anger
321,"“Nice state my rep curtains will be in by the summer!” he thought, frowning.",joy
322,“And so you were saying?...” he said.,anger
323,"“I will communicate my decision to you by letter,” said Alexey Alexandrovitch, getting up, and he clutched at the table.",anger
324,"After standing a moment in silence, he said: “From your words I may consequently conclude that a divorce may be obtained?",sadness
325,"I would ask you to let me know what are your terms.” “It may be obtained if you give me complete liberty of action,” said the lawyer, not answering his question.",anger
326,"“When can I reckon on receiving information from you?” he asked, moving towards the door, his eyes and his varnished boots shining.",joy
327,“In a week’s time.,anger
328,"Your answer as to whether you will undertake to conduct the case, and on what terms, you will be so good as to communicate to me.” “Very good.” The lawyer bowed respectfully, let his client out of the door, and, left alone, gave himself up to his sense of amusement.",joy
329,"He felt so mirthful that, contrary to his rules, he made a reduction in his terms to the haggling lady, and gave up catching moths, finally deciding that next winter he must have the furniture covered with velvet, like Sigonin’s.",sadness
330,"Alexey Alexandrovitch had gained a brilliant victory at the sitting of the Commission of the 17th of August, but in the sequel this victory cut the ground from under his feet.",joy
331,The new commission for the inquiry into the condition of the native tribes in all its branches had been formed and despatched to its destination with an unusual speed and energy inspired by Alexey Alexandrovitch.,joy
332,Within three months a report was presented.,joy
333,"The condition of the native tribes was investigated in its political, administrative, economic, ethnographic, material, and religious aspects.",anger
334,"To all these questions there were answers admirably stated, and answers admitting no shade of doubt, since they were not a product of human thought, always liable to error, but were all the product of official activity.",joy
335,"The answers were all based on official data furnished by governors and heads of churches, and founded on the reports of district magistrates and ecclesiastical superintendents, founded in their turn on the reports of parochial overseers and parish priests; and so all of these answers were unhesitating and certain.",joy
336,"All such questions as, for instance, of the cause of failure of crops, of the adherence of certain tribes to their ancient beliefs, etc.—questions which, but for the convenient intervention of the official machine, are not, and cannot be solved for ages—received full, unhesitating solution.",joy
