,0,Emotion
289,"“Well, go at once then,” Madame Lvova said, when he told her; “perhaps they’ll not be at home, and then you can come to the meeting to fetch me.",anger
290,"You’ll find me still there.” “Perhaps they’re not at home?” said Levin, as he went into the hall of Countess Bola’s house.",anger
291,"“At home; please walk in,” said the porter, resolutely removing his overcoat.",anger
292,"“How annoying!” thought Levin with a sigh, taking off one glove and stroking his hat.",anger
293,“What did I come for?,anger
294,"What have I to say to them?” As he passed through the first drawing-room Levin met in the doorway Countess Bola, giving some order to a servant with a care-worn and severe face.",anger
295,"On seeing Levin she smiled, and asked him to come into the little drawing-room, where he heard voices.",fear
296,"In this room there were sitting in armchairs the two daughters of the countess, and a Moscow colonel, whom Levin knew.",anger
297,"Levin went up, greeted them, and sat down beside the sofa with his hat on his knees.",anger
298,“How is your wife?,anger
299,Have you been at the concert?,anger
300,We couldn’t go.,anger
301,"Mamma had to be at the funeral service.” “Yes, I heard.... What a sudden death!” said Levin.",anger
302,"The countess came in, sat down on the sofa, and she too asked after his wife and inquired about the concert.",anger
303,"Levin answered, and repeated an inquiry about Madame Apraksina’s sudden death.",fear
304,"“But she was always in weak health.” “Were you at the opera yesterday?” “Yes, I was.” “Lucca was very good.” “Yes, very good,” he said, and as it was utterly of no consequence to him what they thought of him, he began repeating what they had heard a hundred times about the characteristics of the singer’s talent.",joy
305,Countess Bola pretended to be listening.,anger
306,"Then, when he had said enough and paused, the colonel, who had been silent till then, began to talk.",anger
307,"The colonel too talked of the opera, and about culture.",anger
308,"At last, after speaking of the proposed _folle journée_ at Turin’s, the colonel laughed, got up noisily, and went away.",anger
309,"Levin too rose, but he saw by the face of the countess that it was not yet time for him to go.",anger
310,He must stay two minutes longer.,anger
311,He sat down.,anger
312,"But as he was thinking all the while how stupid it was, he could not find a subject for conversation, and sat silent.",anger
313,“You are not going to the public meeting?,joy
314,"They say it will be very interesting,” began the countess.",joy
315,"“No, I promised my _belle-sœur_ to fetch her from it,” said Levin.",anger
316,A silence followed.,anger
317,The mother once more exchanged glances with a daughter.,anger
318,"“Well, now I think the time has come,” thought Levin, and he got up.",anger
319,"The ladies shook hands with him, and begged him to say _mille choses_ to his wife for them.",anger
320,"The porter asked him, as he gave him his coat, “Where is your honor staying?” and immediately wrote down his address in a big handsomely bound book.",anger
321,"“Of course I don’t care, but still I feel ashamed and awfully stupid,” thought Levin, consoling himself with the reflection that everyone does it.",sadness
322,"He drove to the public meeting, where he was to find his sister-in-law, so as to drive home with her.",anger
323,"At the public meeting of the committee there were a great many people, and almost all the highest society.",joy
324,"Levin was in time for the report which, as everyone said, was very interesting.",joy
325,"When the reading of the report was over, people moved about, and Levin met Sviazhsky, who invited him very pressingly to come that evening to a meeting of the Society of Agriculture, where a celebrated lecture was to be delivered, and Stepan Arkadyevitch, who had only just come from the races, and many other acquaintances; and Levin heard and uttered various criticisms on the meeting, on the new fantasia, and on a public trial.",joy
