,0,Emotion
295,"He made a joke or two, and talked just as much as was consistent with due decorum, and began work.",anger
296,"No one knew better than Stepan Arkadyevitch how to hit on the exact line between freedom, simplicity, and official stiffness necessary for the agreeable conduct of business.",anger
297,"A secretary, with the good-humored deference common to everyone in Stepan Arkadyevitch’s office, came up with papers, and began to speak in the familiar and easy tone which had been introduced by Stepan Arkadyevitch.",anger
298,“We have succeeded in getting the information from the government department of Penza.,anger
299,"Here, would you care?...” “You’ve got them at last?” said Stepan Arkadyevitch, laying his finger on the paper.",anger
300,"“Now, gentlemen....” And the sitting of the board began.",anger
301,"“If they knew,” he thought, bending his head with a significant air as he listened to the report, “what a guilty little boy their president was half an hour ago.” And his eyes were laughing during the reading of the report.",sadness
302,"Till two o’clock the sitting would go on without a break, and at two o’clock there would be an interval and luncheon.",joy
303,"It was not yet two, when the large glass doors of the boardroom suddenly opened and someone came in.",anger
304,"All the officials sitting on the further side under the portrait of the Tsar and the eagle, delighted at any distraction, looked round at the door; but the doorkeeper standing at the door at once drove out the intruder, and closed the glass door after him.",anger
305,"When the case had been read through, Stepan Arkadyevitch got up and stretched, and by way of tribute to the liberalism of the times took out a cigarette in the boardroom and went into his private room.",anger
306,"Two of the members of the board, the old veteran in the service, Nikitin, and the _Kammerjunker_ Grinevitch, went in with him.",anger
307,"“We shall have time to finish after lunch,” said Stepan Arkadyevitch.",anger
308,“To be sure we shall!” said Nikitin.,joy
309,"“A pretty sharp fellow this Fomin must be,” said Grinevitch of one of the persons taking part in the case they were examining.",anger
310,"Stepan Arkadyevitch frowned at Grinevitch’s words, giving him thereby to understand that it was improper to pass judgment prematurely, and made him no reply.",anger
311,“Who was that came in?” he asked the doorkeeper.,anger
312,"“Someone, your excellency, crept in without permission directly my back was turned.",anger
313,He was asking for you.,anger
314,"I told him: when the members come out, then....” “Where is he?” “Maybe he’s gone into the passage, but here he comes anyway.",anger
315,"That is he,” said the doorkeeper, pointing to a strongly built, broad-shouldered man with a curly beard, who, without taking off his sheepskin cap, was running lightly and rapidly up the worn steps of the stone staircase.",anger
316,"One of the members going down—a lean official with a portfolio—stood out of his way and looked disapprovingly at the legs of the stranger, then glanced inquiringly at Oblonsky.",anger
317,Stepan Arkadyevitch was standing at the top of the stairs.,anger
318,His good-naturedly beaming face above the embroidered collar of his uniform beamed more than ever when he recognized the man coming up.,joy
319,"“Why, it’s actually you, Levin, at last!” he said with a friendly mocking smile, scanning Levin as he approached.",joy
320,"“How is it you have deigned to look me up in this den?” said Stepan Arkadyevitch, and not content with shaking hands, he kissed his friend.",love
321,"“Have you been here long?” “I have just come, and very much wanted to see you,” said Levin, looking shyly and at the same time angrily and uneasily around.",anger
322,"“Well, let’s go into my room,” said Stepan Arkadyevitch, who knew his friend’s sensitive and irritable shyness, and, taking his arm, he drew him along, as though guiding him through dangers.",anger
323,"Stepan Arkadyevitch was on familiar terms with almost all his acquaintances, and called almost all of them by their Christian names: old men of sixty, boys of twenty, actors, ministers, merchants, and adjutant-generals, so that many of his intimate chums were to be found at the extreme ends of the social ladder, and would have been very much surprised to learn that they had, through the medium of Oblonsky, something in common.",fear
324,"He was the familiar friend of everyone with whom he took a glass of champagne, and he took a glass of champagne with everyone, and when in consequence he met any of his disreputable chums, as he used in joke to call many of his friends, in the presence of his subordinates, he well knew how, with his characteristic tact, to diminish the disagreeable impression made on them.",anger
325,"Levin was not a disreputable chum, but Oblonsky, with his ready tact, felt that Levin fancied he might not care to show his intimacy with him before his subordinates, and so he made haste to take him off into his room.",sadness
